id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,sum,sum_organic,sum_inorganic,sum_Phosphotransferase,sum_Transporters,sum_Two_component,occP_1_2,labP,orgP,secP_1_2,totP
SRR16106683,0.222492256,0.245914563,-1.471913966,-1.517372209,0.418462351,0.028472063,0.208093078,-10.34604419,-1.991341986,-0.980853912,-1.151428743,-5.024801953,-1.197617599,-0.55635125,-0.830684128,-0.772840175,-0.492195721,-0.926832222
SRR16106684,0.964767921,0.271054941,-1.275888381,-1.768737476,0.546883035,0.03081965,8.085916447,-14.56429783,-2.163445981,-1.351575085,-1.055061408,-8.53126978,-1.462945573,-0.55635125,-0.830684128,-0.772840175,-0.492195721,-0.926832222
SRR16106685,0.753062919,0.247331544,-1.271274716,-1.771969329,0.62877148,-0.117085361,8.033562617,-12.68783884,-1.932110773,-0.695798852,-0.768099736,-7.792034816,-1.499794662,-0.55635125,-0.830684128,-0.772840175,-0.492195721,-0.926832222
SRR16123962,0.265690266,-0.999272975,0.634928261,0.085209749,1.1670333,-0.731451516,-0.565951332,3.009859493,0.882415386,1.951598105,0.839361633,-1.821550406,1.158034775,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123963,0.265690266,-0.999272975,0.634928261,0.085209749,1.1670333,-0.731451516,-0.565951332,-8.416547673,-0.705019179,-0.506917889,-0.344815873,-6.455493711,-0.404301021,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123964,0.265690266,-0.999272975,0.634928261,0.085209749,1.1670333,-0.731451516,-0.565951332,6.502572834,0.423220451,2.018751864,2.986779289,-1.871505199,2.945326429,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123965,0.293384021,-1.002491947,0.632222632,0.093300312,1.164793901,-0.733835132,-0.566920396,-6.574917548,-0.739632207,0.081072994,-0.042606022,-5.328184467,-0.545567846,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123966,0.293384021,-1.002491947,0.632222632,0.093300312,1.164793901,-0.733835132,-0.566920396,-0.163262723,0.002749858,0.78578102,0.894440769,-1.246505437,-0.599728932,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123967,0.271745368,-1.131521441,0.607677301,0.060843368,1.240115282,-0.754762747,-0.593502665,-9.222819509,-0.808853108,0.172247172,-0.510240088,-7.309201567,-0.766771918,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123968,0.271745368,-1.131521441,0.607677301,0.060843368,1.240115282,-0.754762747,-0.593502665,2.733801765,0.818248608,1.051690695,0.210261756,-2.050298405,2.703899111,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123969,0.293384021,-1.002491947,0.632222632,0.093300312,1.164793901,-0.733835132,-0.566920396,-20.47520143,-1.396757641,-3.418916914,-1.118858106,-10.7892045,-3.751464269,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123970,0.271745368,-1.131521441,0.607677301,0.060843368,1.240115282,-0.754762747,-0.593502665,-1.080735602,-0.383479798,0.851808834,1.332703872,-1.647178374,-1.234590137,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123971,0.271745708,-1.131521684,0.607678291,0.060844068,1.240115243,-0.754763202,-0.593502625,-10.89650103,-1.171645504,-0.36080455,-0.049607814,-7.422764044,-1.891679123,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123972,0.271745708,-1.131521684,0.607678291,0.060844068,1.240115243,-0.754763202,-0.593502625,2.479018932,0.430652107,1.416291026,1.042634169,-0.813593712,0.403035342,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123973,0.271745708,-1.131521684,0.607678291,0.060844068,1.240115243,-0.754763202,-0.593502625,-17.29188844,-1.992681933,-2.366853517,-0.948566008,-9.413392366,-2.570394617,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123974,0.271745708,-1.131521684,0.607678291,0.060844068,1.240115243,-0.754763202,-0.593502625,-4.83288074,-0.469563847,0.659789515,0.247819036,-4.42372156,-0.847203884,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123975,0.280332089,-0.999014219,0.63786101,0.085456984,1.162562948,-0.721089641,-0.57112853,-22.05288039,-2.26680273,-3.574300205,-1.102195581,-11.08171688,-4.027864996,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123976,0.280332089,-0.999014219,0.63786101,0.085456984,1.162562948,-0.721089641,-0.57112853,-5.360913406,-0.128821979,-0.47294054,-0.235714905,-3.629766512,-0.89366947,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123977,0.280332089,-0.999014219,0.63786101,0.085456984,1.162562948,-0.721089641,-0.57112853,2.781319519,1.909439849,1.439322518,0.852749993,-1.404374431,-0.015818411,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123978,0.272289947,-1.131828189,0.609011613,0.061193774,1.238881859,-0.758768463,-0.592951122,5.085879793,3.833742377,1.989033091,1.000519421,-7.526045432,5.788630336,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123979,0.272289947,-1.131828189,0.609011613,0.061193774,1.238881859,-0.758768463,-0.592951122,36.11851983,27.83808214,3.551159768,1.256843809,0.354830619,3.117603491,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123980,0.293384021,-1.002491947,0.632222632,0.093300312,1.164793901,-0.733835132,-0.566920396,3.489803377,0.926011081,1.043427161,1.559973653,0.900747506,-0.940356023,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123981,0.272289947,-1.131828189,0.609011613,0.061193774,1.238881859,-0.758768463,-0.592951122,0.428399532,1.18852199,1.204806973,1.032240121,-3.125339448,0.128169896,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123982,0.272289947,-1.131828189,0.609011613,0.061193774,1.238881859,-0.758768463,-0.592951122,5.543861839,1.240406604,2.646634285,1.340745564,0.312361844,0.003713542,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123983,0.265656848,-0.999248389,0.634897985,0.085071843,1.167080171,-0.731381175,-0.564804374,0.128142734,1.145928094,0.11969857,0.259034577,-4.745753377,3.349234871,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123984,0.265656848,-0.999248389,0.634897985,0.085071843,1.167080171,-0.731381175,-0.564804374,-4.183969324,-0.586438641,0.180450151,0.133846717,-3.695511965,-0.216315585,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123985,0.265656848,-0.999248389,0.634897985,0.085071843,1.167080171,-0.731381175,-0.564804374,-22.3405111,-2.26680273,-3.637693433,-1.195742352,-11.18220512,-4.058067468,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123986,0.265656848,-0.999248389,0.634897985,0.085071843,1.167080171,-0.731381175,-0.564804374,-1.793534429,-0.113299319,0.971652425,0.113760175,-2.739146628,-0.026501082,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123987,0.280331792,-0.999013845,0.637874819,0.085441195,1.162572418,-0.721083628,-0.570876205,-22.08957839,-2.261676443,-3.581805984,-1.154251941,-11.09579158,-3.996052439,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123988,0.280331792,-0.999013845,0.637874819,0.085441195,1.162572418,-0.721083628,-0.570876205,-5.740032753,-2.068098526,1.707520146,1.243880737,-3.355597227,-3.267737883,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123989,0.280331792,-0.999013845,0.637874819,0.085441195,1.162572418,-0.721083628,-0.570876205,17.47397399,5.149066962,3.256531967,1.233220849,0.417441018,7.417713192,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123990,0.280350399,-0.999027123,0.637928934,0.085479435,1.162570282,-0.721108534,-0.570873991,-22.35424428,-2.259960877,-3.636282126,-1.195742352,-11.18585143,-4.076407495,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123991,0.293383539,-1.002491603,0.632221229,0.093299321,1.164793956,-0.733834486,-0.566920454,-11.03298266,-1.337642168,-1.518235377,-0.04300705,-6.561539701,-1.572558369,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123992,0.280350399,-0.999027123,0.637928934,0.085479435,1.162570282,-0.721108534,-0.570873991,-6.589549556,-0.811278719,-0.940951933,-0.015678675,-4.576667733,-0.244972497,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123993,0.280350399,-0.999027123,0.637928934,0.085479435,1.162570282,-0.721108534,-0.570873991,-5.539749615,-0.657698905,-0.050823303,-0.138052806,-3.40827667,-1.284897931,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123994,0.280349959,-0.99902681,0.637927656,0.085478531,1.162570333,-0.721107945,-0.570874043,-20.49115013,-2.089066909,-3.349588015,-0.9525083,-10.28570806,-3.814278846,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123995,0.280349959,-0.99902681,0.637927656,0.085478531,1.162570333,-0.721107945,-0.570874043,-7.68361686,-0.308941952,-0.918714882,0.357034346,-4.864156614,-1.948837758,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123996,0.280349959,-0.99902681,0.637927656,0.085478531,1.162570333,-0.721107945,-0.570874043,-21.9692129,-2.257369495,-3.553246951,-1.154942312,-11.02922982,-3.974424321,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123997,0.280349959,-0.99902681,0.637927656,0.085478531,1.162570333,-0.721107945,-0.570874043,-8.943200395,-1.051682394,-1.109962108,0.22159759,-5.834712055,-1.168441428,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123998,0.265690224,-0.999272945,0.634928137,0.085209662,1.167033305,-0.731451459,-0.565951337,3.93422836,3.168031598,0.991216277,1.417013922,-3.75391237,2.111878934,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16123999,0.265690224,-0.999272945,0.634928137,0.085209662,1.167033305,-0.731451459,-0.565951337,6.777372816,1.52444747,2.471763199,0.75789308,-0.157825023,2.18109409,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16124000,0.265690224,-0.999272945,0.634928137,0.085209662,1.167033305,-0.731451459,-0.565951337,-1.593328636,0.211123626,1.172063712,1.323470182,-3.273837799,-1.026148355,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16124001,0.265690266,-0.999272975,0.634928261,0.085209749,1.1670333,-0.731451516,-0.565951332,-9.79237571,1.104985091,-1.238521551,0.723495657,-8.762686346,-1.619648561,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16124002,0.293383539,-1.002491603,0.632221229,0.093299321,1.164793956,-0.733834486,-0.566920454,-1.877266816,-0.11577534,0.420342143,0.842154983,-2.248210109,-0.775778492,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16124003,0.293383539,-1.002491603,0.632221229,0.093299321,1.164793956,-0.733834486,-0.566920454,1.163764805,-0.066028665,0.876459462,0.691703257,-0.889331093,0.550961843,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR16608035,-1.24840151,-1.257948503,0.164549533,-0.954635761,0.277896304,0.542471077,0.038765197,-3.503254713,-1.469894113,-0.305987133,-0.525932168,-2.603328986,1.401887688,-0.546173603,0.910712945,-0.340412212,-0.601482297,0.408485864
SRR16608036,-1.24840151,-1.257948503,0.164549533,-0.954635761,0.277896304,0.542471077,0.038765197,-5.097280469,-1.313735656,-0.723722282,-0.900478697,-3.045908374,0.886564539,-0.546173603,0.910712945,-0.340412212,-0.601482297,0.408485864
SRR16608037,-1.24840151,-1.257948503,0.164549533,-0.954635761,0.277896304,0.542471077,0.038765197,1.839458037,-1.160557793,1.160841496,-0.937353927,0.22229199,2.55423627,-0.546173603,0.910712945,-0.340412212,-0.601482297,0.408485864
SRR17036897,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,8.698996165,-0.983431688,5.052691349,1.017644634,2.221868435,1.390223434,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036898,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,0.863602341,-1.179287298,1.867168593,0.625423658,-0.745069135,0.295366522,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036899,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,14.73532665,-1.825225717,4.206041112,0.766541859,6.556260366,5.031709028,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036900,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,10.22263594,-0.610209173,1.598335052,0.72741001,7.972064829,0.535035227,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036901,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,4.017193526,1.231172845,1.325789109,0.95147392,-0.572159102,1.080916752,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036902,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,2.683197509,-0.986246254,1.057993621,0.379387395,0.79280224,1.439260508,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036903,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,1.368951727,-1.579329659,-0.011457889,-0.508500929,2.817117851,0.651122353,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17036904,0.555326296,0.692073916,-1.672134498,-0.318857286,-0.373129907,-0.338593126,0.362456264,-3.120715149,-1.64570415,1.354832611,-0.208055171,-2.497326253,-0.124462186,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR17222367,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,-1.296463804,1.197062531,-0.178882135,-0.015884659,-1.75196661,-0.546792932,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222368,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,7.500145537,4.657427325,1.812314621,0.472323369,0.458868094,0.099212127,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222369,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,5.643440359,1.612593882,2.395829832,0.773395148,0.791244229,0.070377268,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222370,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,9.742559646,3.948933213,3.879470907,0.848736576,1.620865674,-0.555446724,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222371,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,-5.565878382,0.768863358,-0.987439133,-0.430482092,-3.927188322,-0.989632192,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222372,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,-4.957945745,1.046463124,-1.068101746,-0.379756629,-3.62223622,-0.934314274,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222373,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,1.374796018,2.260426519,1.956571123,0.007667843,-1.382863248,-1.467006219,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222374,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,2.96588711,2.494330196,1.102583921,0.504073358,-0.617970048,-0.517130317,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222375,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,-4.994472376,0.303104698,-1.281551256,-0.249930951,-2.971633259,-0.794461608,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222376,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,-3.29711277,0.882205755,-0.518999421,-0.159437811,-2.017486617,-1.483394675,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222377,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,5.023167214,2.382649418,2.284386566,1.325711265,-0.778347467,-0.191232568,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17222378,2.084890568,1.089631552,0.702493108,0.745352672,-0.195963983,0.470294474,0.187124893,4.151154812,5.277650444,1.132011847,0.498201846,-1.924481979,-0.832227345,-1.13614171,-0.740552571,0.23920835,-0.508662077,-0.8148994
SRR17459131,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,8.384816379,-0.735779665,2.871272178,-0.722854308,5.855486005,1.116692169,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459133,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,4.117619836,0.815125013,2.836367599,-0.674863754,0.84595516,0.295035818,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459134,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,4.344162689,-0.12367428,3.084702979,-1.069745267,1.637155308,0.815723949,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459135,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,3.300337115,-1.011694071,5.891064972,-0.492095892,-0.531837524,-0.55510037,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459136,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,4.304590792,-0.200400877,3.957423684,-0.711998084,-0.213154089,1.472720159,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459137,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,3.808942744,-0.515754477,3.971766075,0.145029169,0.040191558,0.16771042,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459138,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,5.410685067,-1.646223189,4.796085264,-0.952023289,1.003925496,2.208920785,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459139,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,0.777312862,-1.429227849,4.185530513,-0.45982834,-2.417447543,0.898286082,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459140,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,14.42374389,0.855327345,6.608175101,-0.469008973,4.20627902,3.222971394,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459141,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,1.737140449,-0.303615545,3.301340999,-0.070010877,0.196972004,-1.387546132,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459143,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,-3.561615693,-0.572259171,1.143664993,-0.200288813,-3.311498173,-0.621234529,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459144,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,3.546263575,-1.533442099,1.375846547,0.415307858,1.188940267,2.099611001,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
SRR17459145,-0.860660073,-0.466203853,0.543373381,-0.235355187,0.784526275,-0.01662967,-0.032187497,-6.356097124,-1.091211329,-1.626827285,-0.69851371,-0.647331997,-2.292212802,0.667423459,-0.312352678,0.174921043,0.676531308,-0.140161414
