,lon,lat_weidu,BIOME_1_2,ABS_lat,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,soc_0.30_mean,GDP_per_capita_PPP2005,Human_development_index2005,Annual_mean_moisture_index_2,anthropogenic_biome_2,Aridity_index_2,CN30cm_1_2,population_density_2,Human_influence_index_2,development_threat_index_2,human_modification_terrestrial_2,nfertilizer_global_2,occP_1_2,totP,labP,orgP,pfertilizer_global_2,Potential_evapotranspiration_annual_2,secP_1_2,SMC30cm_1_2,SMN30cm_1_2,wc2.1_2.5m_elev_2,bdod_0_30cm_mean,cfvo_0_30cm_mean,clay_0_30cm_mean,ocd_0_30cm_mean,sand_0_30cm_mean,silt_0_30cm_mean,human_footprint_3,travel_time_to_cities_min,prec,srad,tavg,tmax,tmin,human_sum,human_organic,human_inorganic,human_two_component,human_phosphotransferase,human_transporters
SRR7097863,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7098091,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7098092,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7100769,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7100789,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7101043,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7101566,-79.073,39.458,103,39.458,214.331103,376.2654597,51.00642268,1483.850708,55610.95313,0.891163766,0.949331224,31,9275,5.994686127,1.849752545,44,1,0.361039579,1.02699995,112.173912,297.1404114,21.5375824,73.69692993,0.206,1103,33.79419708,105.3619995,17.57589912,688,132.6719462,169.4033813,285.9580587,310.8790181,269.630127,444.1977234,33.56796646,12.01985645,86.61693954,13325.83333,9.492193162,15.31462159,3.669254762,0.110705785,0.401798317,-0.617489689,-0.151970873,-0.344029213,0.822397243
SRR7101567,-79.073,39.458,103,39.458,214.331103,376.2654597,51.00642268,1483.850708,55610.95313,0.891163766,0.949331224,31,9275,5.994686127,1.849752545,44,1,0.361039579,1.02699995,112.173912,297.1404114,21.5375824,73.69692993,0.206,1103,33.79419708,105.3619995,17.57589912,688,132.6719462,169.4033813,285.9580587,310.8790181,269.630127,444.1977234,33.56796646,12.01985645,86.61693954,13325.83333,9.492193162,15.31462159,3.669254762,0.110705785,0.401798317,-0.617489689,-0.151970873,-0.344029213,0.822397243
SRR7101568,-79.073,39.458,103,39.458,214.331103,376.2654597,51.00642268,1483.850708,55610.95313,0.891163766,0.949331224,31,9275,5.994686127,1.849752545,44,1,0.361039579,1.02699995,112.173912,297.1404114,21.5375824,73.69692993,0.206,1103,33.79419708,105.3619995,17.57589912,688,132.6719462,169.4033813,285.9580587,310.8790181,269.630127,444.1977234,33.56796646,12.01985645,86.61693954,13325.83333,9.492193162,15.31462159,3.669254762,0.110705785,0.401798317,-0.617489689,-0.151970873,-0.344029213,0.822397243
SRR7101595,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7101636,-79.073,39.458,103,39.458,214.331103,376.2654597,51.00642268,1483.850708,55610.95313,0.891163766,0.949331224,31,9275,5.994686127,1.849752545,44,1,0.361039579,1.02699995,112.173912,297.1404114,21.5375824,73.69692993,0.206,1103,33.79419708,105.3619995,17.57589912,688,132.6719462,169.4033813,285.9580587,310.8790181,269.630127,444.1977234,33.56796646,12.01985645,86.61693954,13325.83333,9.492193162,15.31462159,3.669254762,0.110705785,0.401798317,-0.617489689,-0.151970873,-0.344029213,0.822397243
SRR7102015,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7102016,-72.178343,42.481016,103,42.481016,228.9677938,664.9865214,48.52597682,2230.670898,67298.86719,0.954173982,0.977730274,32,11224,7.045275688,31.45517731,18,1,0.384172738,0.381999999,169.0737457,447.8638611,32.46244431,111.0794373,0.128999993,984,50.93618774,158.5180054,22.49990082,297,120.562411,92.01746877,109.999733,350.1259562,575.194519,314.7256266,13,7.992584705,91.99112193,13029.41667,7.247702114,13.42943261,1.065594251,-1.094590935,0.135905267,-0.119302936,-0.01469918,-0.070200922,-1.026293164
SRR7102124,-81.98,38.083,103,38.083,204.2355398,320.9780731,56.63369497,891.1474609,42031.625,0.794317603,0.950918019,32,9833,5.981822491,1.094110131,14,2,0.266529113,0,112.173912,297.1404114,21.5375824,73.69692993,0,1193,33.79419708,97.0460968,16.2234993,357,136.4983724,174.5814718,224.371404,319.1178284,324.2682597,451.3627218,7.477264881,47.94800186,98.43727112,13732.41667,12.22515019,18.55546896,5.894939668,-1.567603181,-0.102509141,-0.061103291,-0.163392738,-0.183677887,-1.056920124
SRR7102125,-79.073,39.458,103,39.458,214.331103,376.2654597,51.00642268,1483.850708,55610.95313,0.891163766,0.949331224,31,9275,5.994686127,1.849752545,44,1,0.361039579,1.02699995,112.173912,297.1404114,21.5375824,73.69692993,0.206,1103,33.79419708,105.3619995,17.57589912,688,132.6719462,169.4033813,285.9580587,310.8790181,269.630127,444.1977234,33.56796646,12.01985645,86.61693954,13325.83333,9.492193162,15.31462159,3.669254762,0.110705785,0.401798317,-0.617489689,-0.151970873,-0.344029213,0.822397243
SRR7102750,-79.073,39.458,103,39.458,214.331103,376.2654597,51.00642268,1483.850708,55610.95313,0.891163766,0.949331224,31,9275,5.994686127,1.849752545,44,1,0.361039579,1.02699995,112.173912,297.1404114,21.5375824,73.69692993,0.206,1103,33.79419708,105.3619995,17.57589912,688,132.6719462,169.4033813,285.9580587,310.8790181,269.630127,444.1977234,33.56796646,12.01985645,86.61693954,13325.83333,9.492193162,15.31462159,3.669254762,0.110705785,0.401798317,-0.617489689,-0.151970873,-0.344029213,0.822397243
SRR7102806,-81.98,38.083,103,38.083,204.2355398,320.9780731,56.63369497,891.1474609,42031.625,0.794317603,0.950918019,32,9833,5.981822491,1.094110131,14,2,0.266529113,0,112.173912,297.1404114,21.5375824,73.69692993,0,1193,33.79419708,97.0460968,16.2234993,357,136.4983724,174.5814718,224.371404,319.1178284,324.2682597,451.3627218,7.477264881,47.94800186,98.43727112,13732.41667,12.22515019,18.55546896,5.894939668,-1.567603181,-0.102509141,-0.061103291,-0.163392738,-0.183677887,-1.056920124
SRR7102809,-81.98,38.083,103,38.083,204.2355398,320.9780731,56.63369497,891.1474609,42031.625,0.794317603,0.950918019,32,9833,5.981822491,1.094110131,14,2,0.266529113,0,112.173912,297.1404114,21.5375824,73.69692993,0,1193,33.79419708,97.0460968,16.2234993,357,136.4983724,174.5814718,224.371404,319.1178284,324.2682597,451.3627218,7.477264881,47.94800186,98.43727112,13732.41667,12.22515019,18.55546896,5.894939668,-1.567603181,-0.102509141,-0.061103291,-0.163392738,-0.183677887,-1.056920124
SRR7105223,-81.98,38.083,103,38.083,204.2355398,320.9780731,56.63369497,891.1474609,42031.625,0.794317603,0.950918019,32,9833,5.981822491,1.094110131,14,2,0.266529113,0,112.173912,297.1404114,21.5375824,73.69692993,0,1193,33.79419708,97.0460968,16.2234993,357,136.4983724,174.5814718,224.371404,319.1178284,324.2682597,451.3627218,7.477264881,47.94800186,98.43727112,13732.41667,12.22515019,18.55546896,5.894939668,-1.567603181,-0.102509141,-0.061103291,-0.163392738,-0.183677887,-1.056920124
SRR7106321,-81.98,38.083,103,38.083,204.2355398,320.9780731,56.63369497,891.1474609,42031.625,0.794317603,0.950918019,32,9833,5.981822491,1.094110131,14,2,0.266529113,0,112.173912,297.1404114,21.5375824,73.69692993,0,1193,33.79419708,97.0460968,16.2234993,357,136.4983724,174.5814718,224.371404,319.1178284,324.2682597,451.3627218,7.477264881,47.94800186,98.43727112,13732.41667,12.22515019,18.55546896,5.894939668,-1.567603181,-0.102509141,-0.061103291,-0.163392738,-0.183677887,-1.056920124
SRR7175523,85.47,21.46,111,21.46,233.3290456,233.3809967,59.10200119,397.1701965,4649.274902,0.49093771,0.713401735,31,8141,4.589557171,74.9316864,22,1,0.324801415,10.79699993,69.44468689,321.8891602,34.7212944,49.01543808,1.741999984,1798,16.98644829,76.55840302,16.68099976,647,127.2064158,227.7825826,331.9907532,282.8589732,334.7046611,333.1661275,9.713335991,14.72321415,127.2607491,17967.91667,23.92210801,28.88510148,18.95792953,-0.624075483,-0.163338349,-0.00327527,-0.07224579,0.015604722,-0.400820797
SRR7448200,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448260,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448267,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448268,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448274,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448275,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448276,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448277,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448278,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7448326,119.8167,34.2487,111,34.2487,215.248998,182.943278,78.71862793,251.3231201,21923.05273,0.794328988,0.719668746,22,6060,7.010855198,163.2239227,26,3,0.679059207,82.76699829,112.173912,297.1404114,21.5375824,73.69692993,18.77099991,1285,33.79419708,89.64710236,12.78689957,2,132.9480057,59.95489756,404.6171468,266.3856761,159.5580597,435.2933146,22.99687195,15.48492241,64.71883281,15640.08333,13.72293872,18.07875605,9.371186544,0.531672636,-0.348874092,-0.161962125,0.150337447,0.698735062,0.193436344
SRR7467816,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468327,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468328,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468329,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468330,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468331,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468582,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468592,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468842,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468846,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7468865,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7469208,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7469209,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7469572,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7469583,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7469745,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7470025,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7470026,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7470361,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7470970,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7470972,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR7470973,-65,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
