Run,geo_continent,geo,sum,sum-organic,sum-inorganic,sum-Phosphotransferase,sum-Transporters,sum-Two-component
SRR12687309,Asia,3,8.484006969,0.263529426,1.887110893,0.822551113,4.012354124,1.498461413
SRR12687314,Asia,3,-5.664349285,-0.818423014,-0.339112479,-0.734779078,-4.849724965,1.07769025
SRR12687315,Asia,3,8.735133909,1.400955603,1.094664458,0.334967342,5.046436167,0.858110339
SRR12687316,Asia,3,3.049484159,0.676728293,1.900810886,-0.37615159,-0.44917426,1.297270831
SRR12687320,Asia,3,-5.92128253,-0.570450562,-1.776652331,-0.093190662,-1.785941241,-1.695047734
SRR12687321,Asia,3,-8.16183488,-0.923932157,-1.148392672,0.007040257,-4.967665358,-1.128884952
SRR12721341,Asia,3,21.16339075,3.263663478,0.535463352,-0.133154872,16.86090018,0.636518614
SRR12721342,Asia,3,15.81989142,4.601920406,2.216718199,0.145024082,9.158413091,-0.302184357
SRR12721343,Asia,3,7.320677957,3.401530058,1.492270913,-0.378587813,1.268822708,1.536642091
SRR12721344,Asia,3,30.65198381,3.520928554,1.471999411,-0.377979952,24.31461209,1.722423702
SRR12721345,Asia,3,1.023395341,5.164392289,0.41182398,-0.441971319,-2.895296,-1.21555361
SRR12721346,Asia,3,24.33261575,6.124671742,1.484895386,-0.55627173,18.56026821,-1.280947856
SRR12721347,Asia,3,1.116993175,6.356400152,0.15667645,0.032998521,-3.556079764,-1.873002184
SRR12721348,Asia,3,4.942312919,3.251418225,0.365252395,1.851049639,-1.752245364,1.226838024
SRR12721349,Asia,3,15.64137458,4.775259298,0.105677374,-0.388284452,11.45264764,-0.303925283
SRR12721350,Asia,3,1.336295021,1.286145213,0.605428912,-0.012106403,0.577989657,-1.121162358
SRR12721351,Asia,3,7.17424876,2.582187888,0.298041668,1.163790708,1.469231383,1.660997111
SRR12721352,Asia,3,35.2874974,2.662698177,1.628560202,1.921789988,26.97789728,2.09655176
SRR12805503,Asia,3,-13.17230104,-1.566907003,-1.58179433,-0.953381228,-6.329308945,-2.740909538
SRR12805504,Asia,3,-2.342947598,-1.762178362,-2.073938552,-0.977235909,3.844642023,-1.374236798
SRR12805505,Asia,3,14.0452977,0.653642497,5.327067643,1.84655361,5.18025375,1.037780196
SRR12805506,Asia,3,-6.47914034,-0.460085198,-0.417599807,-0.176469732,-4.588776043,-0.836209561
SRR12844101,Asia,3,-19.51419531,-2.251760071,-2.529519223,-0.847944445,-9.981438894,-3.903532681
SRR12844102,Asia,3,-12.05504383,-2.234394888,0.24667846,-0.415018963,-6.021769555,-3.630538882
SRR12844103,Asia,3,-13.58540997,-2.226681183,-1.200861307,-0.078558602,-6.57539324,-3.503915635
SRR12844104,Asia,3,-19.29651337,-1.42789161,-3.172266802,-1.029259556,-9.789130785,-3.877964616
SRR12844105,Asia,3,-21.71321066,-2.26680273,-3.567415763,-1.042560437,-10.75948126,-4.076950469
SRR12844106,Asia,3,-20.33722505,-2.26680273,-3.386070005,-0.897711908,-9.886457239,-3.900183171
SRR12844107,Asia,3,-21.96425836,-2.26680273,-3.4959501,-1.026288462,-11.10287034,-4.072346726
SRR12844108,Asia,3,-13.21759577,-2.104418822,-2.348626183,0.437080772,-5.77858535,-3.423046184
SRR12844109,Asia,3,-6.60511431,-2.076523983,-0.220278198,-0.070498828,-0.63389385,-3.603919451
SRR12844110,Asia,3,14.19319907,-2.198222024,6.19855176,1.162950295,12.43030805,-3.400389012
SRR12844111,Asia,3,-16.56708832,-2.26680273,-3.088571977,2.827339696,-10.02964281,-4.009410506
SRR12844112,Asia,3,-20.00344325,-2.125192683,-2.63681355,-1.042324472,-10.22625867,-3.97285387
SRR12844113,Asia,3,-21.60368123,-2.26680273,-3.430571649,-0.923560393,-10.97901494,-4.003731521
SRR12844114,Asia,3,8.815418716,-2.133041683,2.072802921,2.88577452,9.51649966,-3.526616702
SRR12844115,Asia,3,-7.501356739,-2.26680273,0.575683344,-0.347763781,-1.522316906,-3.940156666
SRR12844116,Asia,3,27.32911789,-2.22981606,10.01307829,3.260003742,20.00177125,-3.71591933
SRR12844117,Asia,3,16.27067232,-2.206346029,0.989318578,8.919883314,12.53481082,-3.966994357
SRR12844119,Asia,3,-16.96384674,0.056547192,-2.07663594,-1.089051346,-10.21790608,-3.636800568
SRR12844120,Asia,3,-16.26924867,-2.26680273,-2.608908775,0.369702679,-7.771573544,-3.991666303
SRR12844124,Asia,3,-19.80129813,-2.235322674,-3.112737229,-0.97242328,-9.71781237,-3.763002576
SRR12844125,Asia,3,-21.36805912,-2.230637629,-3.437818345,-1.064455274,-10.62847438,-4.006673488
SRR12844126,Asia,3,-17.16831925,-2.196169857,-2.385110178,-0.936446787,-7.780123921,-3.870468508
SRR12844127,Asia,3,2.79739375,-2.234422467,7.336113192,0.580711539,0.81706638,-3.702074894
SRR12844128,Asia,3,-9.686205818,-2.240512575,-1.397155048,2.195817983,-4.228819811,-4.015536368
SRR13435494,Asia,3,-1.815416572,-1.586039639,0.303502423,1.229203314,-1.290426703,-0.471655966
SRR13435500,Asia,3,-8.32964358,-0.036849501,-1.599122177,-0.628215001,-4.902274606,-1.163182295
SRR13435506,Asia,3,-7.86096233,-1.809133185,0.188343415,-0.620592317,-5.208394754,-0.41118549
SRR13435512,Asia,3,-3.443158673,-2.105787878,0.76196399,-0.820222217,-2.307623131,1.028510562
SRR13590450,Asia,3,2.481787848,0.380788595,1.167576864,0.569038462,1.388452279,-1.024068351
SRR13590451,Asia,3,11.4142578,-0.184918459,4.136918902,0.189750553,2.666434984,4.606071817
SRR13590452,Asia,3,21.68713842,6.533880371,4.016320499,1.323258647,7.791601084,2.022077817
SRR13590453,Asia,3,-0.254684804,-0.48332203,1.276100287,-0.308524653,0.078352799,-0.817291207
SRR13590454,Asia,3,3.22737076,1.107441729,1.042492098,0.480913978,-0.10998755,0.706510505
SRR13590455,Asia,3,30.5385231,0.519977238,3.878785558,3.376974701,19.95118093,2.81160467
SRR13590456,Asia,3,5.174072462,0.629122529,1.423723506,0.853733858,4.431433633,-2.163941064
SRR13590457,Asia,3,11.67101346,0.199903933,4.018224473,2.154829337,5.804000321,-0.5059446
SRR13614379,Asia,3,-4.391996881,0.229420407,-0.478115239,-0.303095014,-3.080844214,-0.759362822
SRR13614380,Asia,3,-9.267830584,-1.526367208,-1.724898636,-0.115259165,-5.157850976,-0.743454599
SRR13614381,Asia,3,-5.953068159,-0.986881153,-0.918424182,-0.328310405,-3.384872543,-0.334579876
SRR13614382,Asia,3,-6.068960817,-0.72052382,-1.183978033,0.136715587,-3.234415661,-1.066758891
SRR13614383,Asia,3,-1.67916139,-0.211657075,-0.334319975,0.519336047,-1.952737428,0.300217041
SRR13614384,Asia,3,-3.897971246,-1.463788223,-0.326270169,0.296649586,-2.444573624,0.040011184
SRR13614385,Asia,3,-7.184731782,-1.223558194,-1.228689101,-0.548565938,-2.97058367,-1.213334879
SRR13614386,Asia,3,-3.201287804,0.141052784,-0.003705189,-0.208647423,-4.190042563,1.060054588
SRR13614387,Asia,3,5.01253567,5.093179921,-0.070882853,0.842471536,-2.61469689,1.762463957
SRR13614388,Asia,3,-4.701472039,-1.746128011,-0.600074654,-0.210042985,-2.976314353,0.831087964
SRR13614389,Asia,3,-6.638115648,-1.117725006,-0.843480567,0.124682104,-4.857960244,0.056368065
SRR13614390,Asia,3,-3.118977806,-0.435715221,-0.993276083,-0.298289575,-1.928259917,0.536562989
SRR13614391,Asia,3,-5.453249267,-1.083671431,-0.815409225,-0.236349985,-3.257435735,-0.060382891
SRR13614392,Asia,3,-5.336794892,0.273610687,-0.528145733,0.016903289,-3.827749601,-1.271413533
SRR13614393,Asia,3,-10.26293544,-1.501717621,-1.389544139,-0.07144935,-5.48544382,-1.814780508
SRR13614394,Asia,3,-9.224176735,-1.683690467,-0.902599765,-0.240767488,-5.038152903,-1.358966112
SRR13614395,Asia,3,-4.593542395,-0.320635202,-0.550153302,-0.26337724,-3.585028291,0.12565164
SRR13614396,Asia,3,-5.817471572,-0.419328807,-1.178666134,-0.263165994,-3.990005858,0.03369522
SRR13614397,Asia,3,-8.700764644,-1.500260001,-0.951557401,-0.328411711,-4.235715243,-1.684820289
SRR13614398,Asia,3,-7.089570189,-1.795161873,-0.962757661,0.143709336,-4.563663161,0.08830317
SRR13614399,Asia,3,-3.228493144,-0.153884077,-0.617902936,0.384118712,-2.382936774,-0.457888069
SRR13614400,Asia,3,-7.435354337,-1.039902119,-1.257842344,-0.350557869,-3.125832203,-1.661219803
SRR13614401,Asia,3,-7.214772058,-1.310495295,-0.900453364,-0.368482936,-4.255836644,-0.379503818
SRR13614402,Asia,3,-5.65971189,-1.380883133,-1.193716656,0.053845094,-2.279336344,-0.859620851
SRR13766241,Asia,3,12.26806056,0.833389503,3.597514727,0.390119033,1.956909947,5.490127353
SRR13766242,Asia,3,-5.422161635,-1.490584138,-0.176777699,-0.830433181,-1.029315812,-1.895050805
SRR13766243,Asia,3,-9.561976426,-1.145988212,-1.62519956,-0.380740923,-4.298856729,-2.111191002
SRR13766244,Asia,3,15.8665994,0.692353241,4.414117523,1.798025265,7.838022182,1.124081188
SRR13766245,Asia,3,-13.13314229,-1.622919107,-1.634507027,-0.95393544,-6.289518624,-2.632262096
SRR13766247,Asia,3,2.926310672,-1.755907905,-2.033245587,-0.95772501,9.136473195,-1.463284022
SRR13766248,Asia,3,7.047073056,-0.334742996,0.819111697,0.202649624,4.639800878,1.720253852
SRR13766249,Asia,3,0.062876752,0.4437745,0.526692053,0.112568599,-1.492863458,0.472705059
SRR13766250,Asia,3,-3.049555088,-0.791438135,-1.122888445,-0.185172663,0.560425876,-1.510481721
SRR13766251,Asia,3,-4.864964397,-2.26680273,0.528492971,-0.542939568,-2.134557739,-0.44915733
SRR13766252,Asia,3,-7.501373515,-0.657092861,0.526384665,-1.060779136,-4.903286862,-1.406599321
SRR13766253,Asia,3,-10.86640038,-2.26680273,-1.422695135,-1.179035818,-3.092959014,-2.904907686
SRR13766273,Asia,3,-12.47995384,-2.26680273,-0.207121251,-0.929268971,-5.877908146,-3.198852743
SRR13766274,Asia,3,-12.68653091,-2.26680273,-0.997126665,-1.132743721,-5.35672367,-2.933134119
SRR13766276,Asia,3,-12.49928722,-1.93223614,-0.913732495,-1.002374507,-5.68767721,-2.963266869
SRR13766277,Asia,3,-11.13790903,-2.26680273,1.197976462,-1.125019017,-5.881935784,-3.062127958
SRR13766278,Asia,3,-6.819658349,-2.191842629,0.004871575,-0.785511911,-2.805128453,-1.042046931
SRR13766279,Asia,3,-10.04762796,-2.26680273,0.149984044,-0.779914666,-4.627484514,-2.52341009
SRR13766281,Asia,3,-11.67599311,-1.200820966,-0.537615827,-1.113087142,-6.234564823,-2.58990435
SRR14267048,Asia,3,-3.060964466,-0.125060117,0.605384231,-0.536899238,-2.892133423,-0.112255919
SRR14267049,Asia,3,-0.326066896,3.087785614,-0.067679093,-0.234002103,-4.065564389,0.953393074
SRR14267050,Asia,3,-3.979716991,0.686526742,-0.02744185,-0.57233151,-4.067319387,0.000849013
SRR14267051,Asia,3,-5.187141904,0.278395439,-0.204739414,-0.461902757,-4.590914822,-0.20798035
SRR14267052,Asia,3,-4.277264536,-1.006755454,-0.031548991,-0.31658515,-3.158891304,0.236516364
SRR14267053,Asia,3,-4.811825706,0.223691139,-0.021061025,-0.580767984,-5.052754779,0.619066943
SRR14267054,Asia,3,-4.974287016,0.062874053,-0.381877592,0.217812234,-4.684921806,-0.188173905
SRR14267055,Asia,3,-2.318148805,0.626990651,0.716849232,-0.656587107,-3.076444277,0.071042696
SRR14267056,Asia,3,-2.899577173,0.25574135,0.669383613,-0.173796835,-4.42085073,0.769945429
SRR14267057,Asia,3,-4.041309419,-0.01006725,0.182623065,0.021100931,-4.391743241,0.156777075
SRR14267058,Asia,3,-5.245802854,-0.35713012,0.378790375,-0.712571663,-3.922043847,-0.632847598
SRR14267059,Asia,3,-5.704803211,-0.579573425,-0.800306054,-0.375049186,-4.141734796,0.19186025
SRR14267060,Asia,3,-1.971098576,-1.148822502,-0.043734479,-0.101179373,-2.690468313,2.01310609
SRR14267061,Asia,3,-5.452965991,-0.350818085,0.307713889,-0.233507761,-4.352731424,-0.82362261
SRR14267062,Asia,3,-6.675331955,-0.884117572,0.224022299,-0.733782961,-4.615951268,-0.665502453
SRR14267063,Asia,3,-9.026245821,-1.134634927,-0.781401945,-0.50453949,-5.482591243,-1.123078216
SRR14267064,Asia,3,-7.558072467,-0.988977956,-0.105069343,-0.525624049,-5.185564406,-0.752836713
SRR14267065,Asia,3,-7.999103373,-1.095983136,-0.388191756,-0.832762999,-4.856708454,-0.825457027
SRR14267066,Asia,3,-5.8486347,0.220425384,-1.123021125,0.346349433,-4.535469215,-0.756919177
SRR14267067,Asia,3,-7.932957697,-0.372207596,-0.759683332,-0.564973146,-5.006889333,-1.22920429
SRR14267068,Asia,3,-4.028443273,-0.637970837,-0.368941808,-0.438030372,-3.17894811,0.595447852
SRR14267069,Asia,3,-2.403324298,0.51438263,0.136389432,-0.091066845,-2.726488773,-0.236540743
SRR14267070,Asia,3,-3.552968194,1.126141789,0.312112863,-0.451714407,-3.983530332,-0.555978106
SRR14267071,Asia,3,-3.358666938,0.618741767,-0.46195246,-0.313884556,-3.807615725,0.606044036
SRR14320320,Asia,3,8.492190748,3.008789957,1.106111893,1.015241153,1.508652768,1.853394977
SRR14320321,Asia,3,5.682384544,0.795877396,0.366980654,2.013245173,0.964655494,1.541625827
SRR14320322,Asia,3,4.00618232,-0.748922584,0.555207316,1.476226851,1.28032492,1.443345816
SRR14320323,Asia,3,10.72811507,-0.384832711,2.063923415,1.318970543,4.600378335,3.129675488
SRR14320324,Asia,3,4.628870495,1.075828499,0.50036295,2.542475792,0.10005207,0.410151185
SRR14320325,Asia,3,7.48636526,-1.044972395,0.16362661,1.989850622,4.896737486,1.481122937
SRR14320326,Asia,3,-2.358752895,-1.046309906,-0.492159563,1.404376773,-2.248634026,0.023973827
SRR14320327,Asia,3,-10.45751488,-0.441359031,-1.734739087,0.158091316,-6.246780975,-2.192727107
SRR14320328,Asia,3,-1.220874111,0.858414296,-0.088756317,0.1022665,-3.269488619,1.176690028
SRR14320329,Asia,3,8.194048405,3.058604172,0.967246519,0.91695075,2.159707735,1.091539228
SRR14320330,Asia,3,-12.95030686,-1.833890743,-2.149021097,-0.692920814,-6.054887797,-2.219586409
SRR14320331,Asia,3,-10.69195246,-1.869898797,-1.995796627,-0.347373009,-4.423183007,-2.055701016
SRR14555685,Asia,3,-5.793138443,-0.756906457,-0.407856104,-0.391334354,-4.458440478,0.221398949
SRR14555686,Asia,3,-5.337512929,-1.258259619,0.150117071,-0.681946749,-2.975037961,-0.572385672
SRR14555687,Asia,3,14.43464284,-0.075091575,2.674487735,0.347571688,8.809889931,2.677785056
SRR14555688,Asia,3,8.807832419,0.507060143,3.477841511,0.46263241,1.446950405,2.91334795
SRR14555689,Asia,3,-5.455535746,-1.358973057,-1.322700696,-0.502173589,-2.16950297,-0.102185433
SRR14555690,Asia,3,-0.373172972,-1.051555947,0.669366432,-0.519952204,0.879634121,-0.350665374
SRR14555691,Asia,3,2.785087086,-0.489713191,0.679886921,0.086325542,1.892144024,0.61644379
SRR14555692,Asia,3,2.772325748,-0.728230708,2.109020979,-0.205295675,1.227758883,0.36907227
SRR14555693,Asia,3,11.78051962,-1.024960949,2.937017226,3.049834982,3.940485021,2.878143339
SRR14555694,Asia,3,13.1266031,-0.372420962,3.60652143,1.592340253,4.194250587,4.105911797
SRR14555695,Asia,3,10.38064093,-1.245413024,4.920591058,1.520085534,2.361267431,2.824109934
SRR14555696,Asia,3,12.52805784,1.450323864,3.164827499,1.154089751,3.444672757,3.314143968
SRR14555697,Asia,3,-2.796483133,-0.833500458,0.552093016,-0.69735411,-0.187717021,-1.63000456
SRR14555698,Asia,3,1.849330162,-1.461018653,1.108383812,-0.12641312,1.612579691,0.715798432
SRR14555699,Asia,3,2.947395433,-0.245255027,1.535401605,-0.086748668,1.074636275,0.669361248
SRR14555700,Asia,3,0.628217799,-0.693312547,0.012509,-0.065453197,1.610019368,-0.235544825
SRR14555701,Asia,3,-0.854908367,-1.848509619,0.572428558,0.586335711,-0.290859424,0.125696408
SRR14555702,Asia,3,10.67084734,11.78370361,0.495665302,-0.158908952,-0.379447659,-1.070164956
SRR15373726,Asia,3,-10.42331477,-1.349456423,-1.063961746,-0.441395535,-6.753180966,-0.815320096
SRR15373727,Asia,3,-10.01500921,-1.075926217,-1.106424486,-0.274558414,-6.579843943,-0.978256155
SRR15373728,Asia,3,-9.900227596,-1.015614751,-1.124029246,-0.480943926,-5.257430298,-2.022209375
SRR15373729,Asia,3,11.36922602,1.521354166,1.740641685,0.41900795,4.208395731,3.479826486
SRR15373730,Asia,3,18.87437586,1.857762379,4.031852095,2.704444483,3.031387183,7.248929722
SRR15373731,Asia,3,41.87684634,23.09081149,3.706866374,2.878603105,6.052777063,6.147788308
SRR15373732,Asia,3,31.24216236,10.99936479,5.4784613,2.499480045,10.82090087,1.443955351
SRR15373733,Asia,3,24.37045833,4.06075828,4.607807297,1.650044512,9.570526169,4.481322072
SRR15373734,Asia,3,22.44212888,4.691549289,5.029660858,1.906047063,7.404470268,3.410401403
SRR15400728,Asia,3,-6.556767079,0.529336574,-1.74564418,-0.827369656,-2.142336402,-2.370753416
SRR15400729,Asia,3,0.860613369,-0.60999966,-0.85514162,-0.725578755,2.575392291,0.475941112
SRR15400730,Asia,3,-7.230233008,-1.014501739,-1.373300953,-0.81204756,-2.350367754,-1.680015002
SRR15400731,Asia,3,-3.760753854,-0.367120411,0.2310359,-0.398557332,-2.400274427,-0.825837582
SRR15400732,Asia,3,-0.591732504,1.723861788,-1.649175776,-0.654189182,1.280339063,-1.292568398
SRR15400733,Asia,3,-4.347207853,-0.907862559,-1.059135917,-0.944501591,-0.518406588,-0.917301197
SRR15400734,Asia,3,-6.742323697,-1.338517986,-0.822877832,-0.487730776,-2.115530794,-1.977666309
SRR15400735,Asia,3,-3.750601441,-1.98000063,0.118190822,-0.373785198,-1.515571659,0.000565224
SRR15400736,Asia,3,-5.401697646,-1.405609147,-1.387264632,-0.473792332,-0.704813115,-1.430218421
SRR15910685,Asia,3,15.91917187,3.233522425,2.644097228,-0.599494432,7.073408714,3.567637934
SRR15910686,Asia,3,13.48298314,-0.162464233,1.524739671,-0.079292815,7.878096862,4.321903651
SRR15910687,Asia,3,17.18713951,0.059358391,2.733394546,-0.167110583,8.898455389,5.663041763
SRR15910688,Asia,3,13.38522776,-0.052996917,3.025153075,0.312527795,7.004915727,3.095628081
SRR15910689,Asia,3,18.13396357,1.983615549,2.061798779,0.016732835,8.532253085,5.539563326
SRR15910690,Asia,3,17.75677296,2.485491642,2.683239153,0.593743467,10.22754253,1.766756164
SRR15910691,Asia,3,-3.701713123,-1.969091806,0.023072974,-0.236650424,-2.591265994,1.072222127
SRR15910692,Asia,3,0.792933892,-0.490483103,1.834611359,-0.447300892,-1.653959681,1.550066209
SRR15910693,Asia,3,13.19582855,0.709475406,2.10105919,-0.247780416,6.310933152,4.322141221
SRR15910694,Asia,3,19.94745649,1.728454483,1.902559172,-0.211933585,12.90263174,3.625744682
SRR15910695,Asia,3,10.94948302,0.60863609,1.849838477,-0.06972139,6.563109743,1.997620097
SRR15910696,Asia,3,12.75709912,-0.097946071,0.926038662,0.285324609,7.649246469,3.994435455
SRR15910697,Asia,3,14.14906263,0.477890047,1.541105577,0.333489292,10.08796249,1.708615221
SRR15910698,Asia,3,17.91453398,0.500833592,1.800661011,-0.06044119,10.64744599,5.026034575
SRR15910699,Asia,3,-6.562179124,-1.542947952,-0.652399611,-0.37919092,-3.152409015,-0.835231626
SRR15910700,Asia,3,-7.016053062,-1.222884837,-0.703815117,-0.65472476,-3.142042642,-1.292585707
SRR16106681,Asia,3,-10.07130604,-2.228952236,-0.304302095,-1.123670308,-6.423804778,0.009423377
SRR16106682,Asia,3,-8.276543717,-1.786656714,-0.907654443,-0.739977049,-4.001909543,-0.840345967
SRR16106683,Asia,3,-10.34604419,-1.991341986,-0.980853912,-1.151428743,-5.024801953,-1.197617599
SRR16106684,Asia,3,-14.56429783,-2.163445981,-1.351575085,-1.055061408,-8.53126978,-1.462945573
SRR16106685,Asia,3,-12.68783884,-1.932110773,-0.695798852,-0.768099736,-7.792034816,-1.499794662
SRR16106686,Asia,3,-17.3928822,-2.26680273,-2.229402883,-0.968610582,-8.834088013,-3.093977995
SRR16106687,Asia,3,-11.44041364,-1.651723906,-0.712854724,-0.368058826,-8.395327932,-0.312448249
SRR16106688,Asia,3,-9.736107965,-1.889041581,0.303288135,-0.555842695,-7.885657525,0.291145701
SRR16106689,Asia,3,-14.0733584,-2.221391936,-1.499156235,-0.701938844,-7.88302257,-1.767848819
SRR16117886,Asia,3,1.450539061,-2.26680273,-3.269385568,1.137129558,9.931748123,-4.082150322
SRR16117894,Asia,3,-5.514112679,1.134415806,-0.472271446,0.830799116,-3.564773036,-3.442283119
SRR17036897,Asia,3,8.698996165,-0.983431688,5.052691349,1.017644634,2.221868435,1.390223434
SRR17036898,Asia,3,0.863602341,-1.179287298,1.867168593,0.625423658,-0.745069135,0.295366522
SRR17036899,Asia,3,14.73532665,-1.825225717,4.206041112,0.766541859,6.556260366,5.031709028
SRR17036900,Asia,3,10.22263594,-0.610209173,1.598335052,0.72741001,7.972064829,0.535035227
SRR17036901,Asia,3,4.017193526,1.231172845,1.325789109,0.95147392,-0.572159102,1.080916752
SRR17036902,Asia,3,2.683197509,-0.986246254,1.057993621,0.379387395,0.79280224,1.439260508
SRR17036903,Asia,3,1.368951727,-1.579329659,-0.011457889,-0.508500929,2.817117851,0.651122353
SRR17036904,Asia,3,-3.120715149,-1.64570415,1.354832611,-0.208055171,-2.497326253,-0.124462186
SRR17050881,Asia,3,8.786237542,-0.837181969,2.10239994,0.691755007,2.176468857,4.652795706
SRR17477666,Asia,3,2.902111089,2.777437743,0.569046479,-0.264483887,0.198874586,-0.378763833
