sort_id,GDP_per_capita_PPP2005,anthropogenic_biome_2,population_density_2,Human_influence_index_2,development_threat_index_2,human_modification_terrestrial_2,pfertilizer_global_2,human_footprint_3,rev_travel_time_to_cities_min,sum,sum_organic,sum_inorganic,sum_phosphotransferase,sum_transporters,sum_two_component,human_sum,human_organic,human_inorganic,human_two_component,human_phosphotransferase,human_transporters,travel_time_to_cities_min
SRR10360643,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-6.26972103,-1.155110604,-1.775166236,-0.957325034,0.042407019,-2.424526175,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360644,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-4.996474788,-1.898505549,-1.471882579,-0.913934347,0.988236702,-1.700389016,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360645,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-14.59352363,-1.997603622,-2.517929236,-0.911655203,-6.061872533,-3.104463031,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360646,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-10.46527454,-1.14439699,-2.146072626,-0.973556655,-3.486095862,-2.715152409,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360647,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-9.517636028,-0.1525786,-2.126570593,-1.003118019,-3.463256108,-2.772112708,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360648,55768.4375,52,0.544150054,6,1,0.044659976,0.052999999,1,-49.19573593,-11.53009509,-1.460383005,-2.227394172,-0.758125709,-4.826791511,-2.257400693,-3.391733919,-0.512088027,-0.507120195,-0.603144159,-0.378014451,-1.391367087,49.19573593
SRR10360649,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-14.55083518,-1.87859965,-2.65632845,-0.952102923,-5.941109611,-3.122694547,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360650,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-11.93285806,-1.745069156,-2.020111452,-0.865225853,-4.520598722,-2.781852873,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360651,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-12.79133553,-2.112681778,-2.097289203,-1.011011956,-4.67374581,-2.896606788,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360652,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-15.62719552,-1.383711925,-2.872732298,-0.881245745,-7.308679599,-3.180825951,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360653,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-14.24262498,-2.043093836,-2.505057707,-0.947733049,-5.73663926,-3.010101126,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360654,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-14.15836194,-2.005749466,-2.519177764,-0.954772465,-5.688126856,-2.990535392,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360655,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-14.62610487,-2.017470843,-2.642488982,-0.820031144,-6.404610264,-2.741503638,NA,NA,NA,NA,NA,NA,40.39749908
SRR10360656,55768.4375,52,0.544150054,6,1,0.044659976,0.052999999,1,-49.19573593,-16.72820155,-1.379376317,-2.95384965,-0.964025478,-8.001855463,-3.429094646,-3.391733919,-0.512088027,-0.507120195,-0.603144159,-0.378014451,-1.391367087,49.19573593
SRR10360657,55768.4375,52,0.544150054,6,1,0.044659976,0.052999999,1,-49.19573593,-17.13262175,-1.367966982,-2.952696839,-0.690902244,-8.520006597,-3.601049085,-3.391733919,-0.512088027,-0.507120195,-0.603144159,-0.378014451,-1.391367087,49.19573593
SRR10360658,55768.4375,52,0.544150054,6,1,0.044659976,0.052999999,1,-49.19573593,-15.14442136,-1.950834879,-2.790338712,-0.902543169,-5.860778813,-3.639925785,-3.391733919,-0.512088027,-0.507120195,-0.603144159,-0.378014451,-1.391367087,49.19573593
SRR10360659,55768.4375,52,0.544150054,6,1,0.044659976,0.052999999,1,-49.19573593,-18.47914554,-1.992367206,-3.192967112,-0.463943421,-9.550881862,-3.278985938,-3.391733919,-0.512088027,-0.507120195,-0.603144159,-0.378014451,-1.391367087,49.19573593
SRR10360660,55768.4375,52,0.544150054,6,1,0.044659976,0.052999999,1,-49.19573593,-13.33647695,-1.658999536,-2.351134053,-0.733405277,-5.698744696,-2.894193391,-3.391733919,-0.512088027,-0.507120195,-0.603144159,-0.378014451,-1.391367087,49.19573593
SRR10375808,55768.4375,11,0,56,1,0.459391028,0.421999991,39.88053894,NA,-13.36102251,-1.922416218,-2.502653634,-0.633475427,-5.928487033,-2.373990195,NA,NA,NA,NA,NA,NA,NA
SRR10445785,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-22.37397367,-2.26680273,-3.63837106,-1.195742352,-11.19090721,-4.082150322,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10445786,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-22.37535171,-2.26680273,-3.629964519,-1.195742352,-11.20069179,-4.082150322,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10445787,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-22.31965824,-2.26680273,-3.632521375,-1.195742352,-11.14244147,-4.082150322,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10445788,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-22.28127441,-2.26680273,-3.56465903,-1.195742352,-11.18864555,-4.065424745,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10445789,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-21.8179783,-2.021310576,-3.47548907,-1.195742352,-11.06834616,-4.057090146,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10445790,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-22.39040198,-2.26680273,-3.63837106,-1.195742352,-11.20733552,-4.082150322,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10445791,6537.248047,32,211.0287781,14,1,0.551809907,5.467000008,8,-37.20897675,-22.33420138,-2.26680273,-3.622279548,-1.172868836,-11.19009994,-4.082150322,0.245443431,-0.099664584,0.273858378,0.293290545,0.577369763,-0.799410671,37.20897675
SRR10489811,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,0.882629569,0.683297573,-0.634247747,0.143930549,0.024809284,0.664839911,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489812,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-1.890529505,-1.842759665,-0.127897566,-0.015142179,-1.670592051,1.765861955,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489813,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,3.134596092,-0.531011791,-0.14942858,0.264722516,0.452254956,3.09805899,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489814,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-4.74546689,-1.878208576,-0.676501698,-0.211605847,-1.335301393,-0.643849376,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489815,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-8.614595489,-0.774202902,-2.179613054,-0.093857033,-5.376017769,-0.190904731,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489816,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,0.112107318,-1.227808148,-0.539745225,0.260867933,0.410770909,1.208021849,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489817,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,1.862317868,-0.287845154,0.294860634,0.436312788,-0.515035144,1.934024745,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489818,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-0.98933714,-1.514804378,0.327018251,-0.43487586,-2.166577318,2.799902165,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489819,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-0.818355249,-1.932750543,-0.432639333,0.832785539,-0.972846252,1.687095341,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489820,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-3.080968751,-1.696477076,-0.115369232,0.126211242,-1.62440874,0.229075056,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489821,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-10.4252468,-0.305953228,-1.955261757,-0.270968681,-5.785210198,-2.107852938,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489822,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,0.997833502,-0.060994091,-0.582818397,0.625705647,-1.043718408,2.059658752,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489823,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-2.507379264,-1.671383897,-0.3104708,0.710119415,-3.050878909,1.815234927,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489824,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-4.740149783,0.078316764,-0.877677399,1.108317969,-3.273684537,-1.775422579,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489825,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-3.380653548,-0.262596416,-0.964410386,1.045313698,-3.793116821,0.594156377,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489826,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-1.961173416,-1.953865476,-0.824807967,0.151567518,-2.757642069,3.423574579,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489827,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,2.552356394,-1.221147849,-0.010540081,-0.220201253,1.971373939,2.032871638,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489828,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-1.285083045,-1.395812289,0.277452752,0.098538842,-2.088796859,1.82353451,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489829,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-6.009284636,-1.649825433,-1.611446968,0.949513493,-4.087666695,0.390140966,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489830,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-9.390034552,-1.707795841,-1.449371902,0.198181642,-5.900407005,-0.530641446,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489831,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-2.707731215,-1.890316645,-0.654580617,0.997244385,-3.474548618,2.31447028,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489832,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-4.331341176,0.493840255,-1.212809364,1.349407895,-5.343706282,0.381926321,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489833,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-10.91174104,-1.885879529,-1.641445767,-0.378408426,-5.779507033,-1.226500287,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489834,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-6.765120603,-2.015369399,0.004667156,0.487863783,-3.966547422,-1.275734721,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489835,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,3.21659521,-0.752408257,-0.218536333,1.939956841,0.701133093,1.546449865,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489836,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,4.936950172,-0.659979509,-0.356265468,0.919544899,1.686615861,3.347034389,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489837,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-6.180579416,-1.694862276,0.681998677,-0.584896961,-5.101857098,0.519038242,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489838,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-5.682285858,-1.506317054,-1.4009381,-0.187416433,-1.229041364,-1.358572908,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10489839,30971.42969,62,0.058992282,8,4,0.002419714,0,0.00914852,-2494.268066,-0.486369091,-1.844882091,-0.398058323,0.707935174,-1.004736335,2.053372483,-3.309862179,-0.680702299,-0.502640783,-0.576925174,-0.243187906,-1.306406017,2494.268066
SRR10492801,9988.87793,NA,NA,4,3,NA,2.730000019,0,-139.3065186,31.90495583,-0.390451334,5.888914711,1.362328037,9.055236699,15.98892772,NA,NA,NA,NA,NA,NA,139.3065186
SRR10520895,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-8.349206776,-1.620331544,-2.044131904,-0.604827476,-2.230314221,-1.849601631,NA,NA,NA,NA,NA,NA,40.39749908
SRR10524273,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-10.40592342,-0.978165601,-2.346080068,-0.853197039,-3.766261625,-2.462219083,NA,NA,NA,NA,NA,NA,40.39749908
SRR10586121,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,1.378619797,0.302904481,1.345172674,0.092479158,0.825577646,-1.187514161,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586122,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,-0.435535456,0.422510055,-1.789686996,-0.217914533,2.191999599,-1.042443581,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586123,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,0.514965904,5.545724523,-0.953155195,-0.503533083,-2.244404553,-1.329665789,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586124,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,3.609462887,7.861544085,-0.699957434,-0.522399303,-3.060919068,0.031194608,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586125,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,-0.72685123,-0.745810664,-1.511656826,0.313420906,1.125942106,0.091253248,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586126,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,-2.413135534,0.685267787,-0.908585015,0.012735266,-4.492716954,2.290163382,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586127,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,-5.685633862,2.150987515,-1.819325633,-1.12338914,-3.454211776,-1.439694828,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586129,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,6.274056173,1.201103607,1.922163369,-0.870006108,1.547909641,2.472885665,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586130,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,-4.420870846,-0.72412829,-0.184982979,-0.700842772,-2.340819181,-0.470097624,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586131,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,-7.085176963,-1.507662471,-0.713306803,-1.156048298,-2.318431303,-1.389728087,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586135,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,2.083941373,-1.233408214,0.118911701,-0.763219163,2.621738876,1.339918173,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10586136,42876.50781,11,0,41,128,0.698537588,5.750999928,35.78167725,-9.622998238,17.0420426,13.60515314,0.107399305,0.578092346,2.302038273,0.449359537,15.83735675,2.261273704,4.401051164,2.42510064,0.350782427,6.399148819,9.622998238
SRR10854857,10363.30957,31,160.8784637,19,1,0.398192406,5.381000042,10,-172.0631866,-22.39040198,-2.26680273,-3.63837106,-1.195742352,-11.20733552,-4.082150322,-0.646056799,-0.255869198,-0.018834908,-0.024074109,0.206164611,-0.553443195,172.0631866
SRR10857620,9800.780273,43,0.125900015,5,3,0.043395787,0.001,1.888553858,-102.6824036,4.75094781,1.339096313,1.890753562,-0.960696244,1.746505642,0.735288536,-2.570008548,-0.484852487,-0.243733755,-0.505590544,-0.3583984,-0.977433362,102.6824036
SRR10857621,9800.780273,43,0.022518719,5,3,0.001250799,0,1,-104.0521851,-4.522439455,-0.923015746,1.531708487,-0.937399638,-2.499475858,-1.694256701,-2.861934759,-0.552908289,-0.289265132,-0.585148205,-0.437960137,-0.996652996,104.0521851
SRR10857622,9800.780273,43,0.02251872,5,3,0.00080148,0,0,-175.8302155,16.90749093,-0.915576626,5.9705435,0.405688411,9.810245219,1.636590431,-2.910181353,-0.576472006,-0.268310661,-0.581778928,-0.428571007,-1.055048751,175.8302155
SRR10857623,9800.780273,43,0.031841498,8,3,0.00785365,0,6.202105045,-44.77182388,2.37060788,1.030980924,2.780818982,-0.647586037,1.291731664,-2.085337653,-2.58719098,-0.449728718,-0.400355833,-0.595330112,-0.48027724,-0.661499076,44.77182388
SRR10861768,21194.58984,11,1244.486084,26,2,0.809868336,36.07099915,30.64013481,-3.456267357,-11.01710568,-1.614747602,-2.508156215,-0.482429368,-4.02844506,-2.383327434,-0.153837594,-0.981795457,-0.58747255,-0.077238228,0.99567387,0.496994771,3.456267357
SRR10929040,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,13.16765143,-0.316115304,4.656925289,-0.247140418,7.077234543,1.996747323,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10946703,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,4.980682193,-1.29548589,2.096932079,-0.375921779,3.591079759,0.964078025,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10948222,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,-0.128117041,-1.485951905,1.572472687,-0.290186693,1.750966818,-1.675417949,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10948296,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,0.511203919,-0.278786531,1.885973471,-0.513082593,-0.458161418,-0.124739009,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10948380,55768.4375,32,6.1507411,27,1,0.455480486,0.030999999,16.07714462,-19.99580002,9.391297292,0.336631081,2.954532434,-0.08689397,4.632717735,1.554310011,-0.163821859,0.237696682,-0.054268443,0.122685314,0.062421151,-0.532356563,19.99580002
SRR10948449,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,-2.341798315,-1.052952195,0.790524504,-0.214419022,-1.07526939,-0.789682212,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10953296,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,11.79459551,0.534444477,3.720197196,-0.845138464,6.309688733,2.07540357,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10953297,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,-0.412057519,-0.162652157,0.232705084,-0.517874588,0.385482471,-0.349718328,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10953302,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,3.312044835,0.470580605,1.41095272,-0.834432724,1.289366779,0.975577455,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10953303,55768.4375,32,6.1507411,27,1,0.455480486,0.030999999,16.07714462,-19.99580002,14.3657462,1.546007765,3.505842631,-0.221735242,6.056774404,3.478856638,-0.163821859,0.237696682,-0.054268443,0.122685314,0.062421151,-0.532356563,19.99580002
SRR10954966,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,-0.304097293,-0.533872203,0.442518919,-0.577633382,1.082486144,-0.717596771,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10954973,55768.4375,32,6.1507411,27,1,0.455480486,0.030999999,16.07714462,-19.99580002,13.51992994,-0.633004073,4.427084635,-0.440423573,6.089962879,4.076310073,-0.163821859,0.237696682,-0.054268443,0.122685314,0.062421151,-0.532356563,19.99580002
SRR10954975,55768.4375,32,6.1507411,27,1,0.455480486,0.030999999,16.07714462,-19.99580002,13.25015668,1.707749993,1.679215646,-0.591792699,4.649111469,5.80587227,-0.163821859,0.237696682,-0.054268443,0.122685314,0.062421151,-0.532356563,19.99580002
SRR10954976,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,4.112915296,0.28295993,1.296178462,-0.385692293,1.837422163,1.082047033,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
SRR10954977,55768.4375,43,0.013306004,5,1,0.000676078,0,2,-80.47076416,4.077351939,-0.43473997,2.543963203,-0.76958635,1.915592699,0.822122358,-3.788476572,-0.516171359,-0.514203789,-0.690433687,-0.580908294,-1.486759443,80.47076416
